timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323201309044840,586,221,123,24
20260323201310040708,586,221,123,24
20260323201311046985,586,221,123,24
20260323201312046578,586,221,123,24
20260323201313049499,586,221,123,24
20260323201314050238,593,221,125,24
20260323201315050277,586,221,123,24
20260323201316049347,586,221,123,24
20260323201317051730,586,221,123,24
20260323201318051941,585,221,123,24
20260323201319055746,585,221,123,24
20260323201320054726,593,221,125,24
20260323201321056196,585,221,123,25
20260323201322057574,585,221,123,25
20260323201323059163,585,221,123,25
20260323201324059846,585,221,123,25
20260323201325061565,586,221,123,25
20260323201326057488,593,221,125,25
20260323201327063103,586,221,123,25
20260323201328062815,586,221,123,25
20260323201329065719,586,221,123,25
20260323201330065525,586,221,123,25
20260323201331069142,586,221,123,25
20260323201332067490,593,221,125,25
20260323201333069787,586,221,123,25
20260323201334071206,586,221,123,25
20260323201335076417,553,221,115,25
