timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323202359718176,516,221,107,7
20260323202400717858,515,221,107,7
20260323202401720194,516,221,107,7
20260323202402721864,516,221,107,7
20260323202403723009,516,221,107,7
20260323202404722239,516,221,107,7
20260323202405725446,516,221,107,7
20260323202406725357,516,221,107,7
20260323202407727267,516,220,107,7
20260323202408726807,516,220,107,7
20260323202409727520,516,220,107,7
20260323202410728362,516,221,107,7
20260323202411729760,516,221,107,7
20260323202412730506,515,221,107,7
20260323202413731111,516,221,107,7
20260323202414733484,515,221,107,7
20260323202415743860,516,221,107,7
20260323202416735268,515,221,107,7
20260323202417736058,515,221,107,7
20260323202418735979,515,221,107,7
20260323202419738622,515,221,107,7
20260323202420737666,515,221,107,7
20260323202421738423,516,221,107,7
20260323202422739848,515,221,107,7
20260323202423740998,515,221,107,7
20260323202424743746,515,221,107,7
20260323202425744028,516,221,107,7
20260323202426744485,515,221,107,7
20260323202427745672,515,221,107,8
20260323202428745360,515,221,107,8
20260323202429746206,515,221,107,8
20260323202430746616,515,221,107,8
20260323202431747465,516,221,107,8
20260323202432747650,515,221,107,8
20260323202433745627,515,221,107,8
20260323202434750926,515,221,107,8
20260323202435752005,515,221,107,8
20260323202436752375,515,221,107,8
20260323202437754087,515,221,107,8
20260323202438756090,515,221,107,8
20260323202439754184,516,221,107,8
20260323202440755492,515,221,107,8
20260323202441758405,516,221,107,8
20260323202442757795,515,221,107,8
20260323202443760372,515,221,107,8
20260323202444758957,516,221,107,8
20260323202445760194,515,221,107,8
20260323202446762943,515,221,107,8
20260323202447763307,516,221,107,8
20260323202448763427,516,221,107,8
20260323202449765927,515,221,107,8
20260323202450764617,515,221,107,8
20260323202451766370,516,221,107,8
20260323202452765988,515,221,107,8
20260323202453767734,515,221,107,8
20260323202454770448,515,221,107,8
20260323202455770870,515,221,107,8
20260323202456770025,515,221,107,8
20260323202457772490,516,221,107,8
20260323202458773269,515,221,107,8
20260323202459774328,515,221,107,8
20260323202500776413,515,221,107,8
20260323202501776243,516,221,107,9
20260323202502777519,515,221,107,9
20260323202503778152,515,221,107,9
20260323202504781261,516,221,107,9
20260323202505782971,515,221,107,9
20260323202506783809,515,221,107,9
20260323202507783992,516,221,107,9
20260323202508784836,516,221,107,9
20260323202509786552,516,221,107,9
20260323202510786011,515,221,107,9
20260323202511785827,516,221,107,9
20260323202512788059,515,221,107,9
20260323202513790914,516,221,107,9
20260323202514790379,515,221,107,9
20260323202515792229,515,221,107,9
20260323202516792243,515,221,107,9
20260323202517794709,515,221,107,9
20260323202518794211,515,221,107,9
20260323202519794896,516,221,107,9
20260323202520795518,515,221,107,9
20260323202521797107,516,221,107,9
20260323202522796498,515,221,107,9
20260323202523797986,516,221,107,9
20260323202524800033,515,221,107,9
20260323202525802757,516,221,107,9
20260323202526802598,515,221,107,9
20260323202527802887,515,221,107,9
20260323202528803632,515,221,107,9
20260323202529805327,515,221,107,9
20260323202530807539,515,221,107,9
20260323202531807585,516,221,107,9
20260323202532808317,515,221,107,9
20260323202533809523,515,221,107,9
20260323202534811479,515,221,107,10
20260323202535814068,515,221,107,10
20260323202536814598,515,221,107,10
20260323202537815306,515,221,107,10
20260323202538815653,515,221,107,10
20260323202539815885,515,221,107,10
20260323202540816654,515,221,107,10
20260323202541821040,516,221,107,10
20260323202542818298,515,221,107,10
20260323202543819947,515,221,107,10
20260323202544824730,515,221,107,10
20260323202545822863,515,221,107,10
20260323202546823722,515,221,107,10
20260323202547824755,516,221,107,10
20260323202548825393,515,221,107,10
20260323202549826419,516,221,107,10
20260323202550828526,515,221,107,10
20260323202551827901,516,221,107,10
20260323202552828559,515,221,107,10
20260323202553827242,515,221,107,10
20260323202554829899,515,221,107,10
20260323202555831886,515,221,107,10
20260323202556831642,515,221,107,10
20260323202557834929,515,221,107,10
20260323202558835928,515,221,107,10
20260323202559837305,516,221,107,10
20260323202600838516,399,221,80,10
20260323202601838064,436,221,88,10
20260323202602841424,494,221,102,10
